Date,Country,TotalCases,TotalDeaths,TotalRecovered
2020-03-23,Guatemala,54339,2119.0,42070.0
2020-03-24,Guatemala,54339,2119.0,42070.0
2020-03-25,Guatemala,54339,2119.0,42070.0
2020-03-26,Guatemala,54339,2119.0,42070.0
2020-03-27,Guatemala,54339,2119.0,42070.0
2020-03-28,Guatemala,54339,2119.0,42070.0
2020-03-29,Guatemala,54339,2119.0,42070.0
2020-03-30,Guatemala,54339,2119.0,42070.0
2020-03-31,Guatemala,54339,2119.0,42070.0
2020-04-01,Guatemala,54339,2119.0,42070.0
2020-04-02,Guatemala,54339,2119.0,42070.0
2020-04-03,Guatemala,54339,2119.0,42070.0
2020-04-04,Guatemala,54339,2119.0,42070.0
2020-04-05,Guatemala,54339,2119.0,42070.0
2020-04-06,Guatemala,54339,2119.0,42070.0
2020-04-07,Guatemala,54339,2119.0,42070.0
2020-04-08,Guatemala,54339,2119.0,42070.0
2020-04-09,Guatemala,54339,2119.0,42070.0
2020-04-10,Guatemala,54339,2119.0,42070.0
2020-04-11,Guatemala,54339,2119.0,42070.0
2020-04-12,Guatemala,54339,2119.0,42070.0
2020-04-13,Guatemala,54339,2119.0,42070.0
2020-04-14,Guatemala,54339,2119.0,42070.0
2020-04-15,Guatemala,54339,2119.0,42070.0
2020-04-16,Guatemala,54339,2119.0,42070.0
2020-04-17,Guatemala,54339,2119.0,42070.0
2020-04-18,Guatemala,54339,2119.0,42070.0
2020-04-19,Guatemala,54339,2119.0,42070.0
2020-04-20,Guatemala,54339,2119.0,42070.0
2020-04-21,Guatemala,54339,2119.0,42070.0
2020-04-22,Guatemala,54339,2119.0,42070.0
2020-04-23,Guatemala,54339,2119.0,42070.0
2020-04-24,Guatemala,54339,2119.0,42070.0
2020-04-25,Guatemala,54339,2119.0,42070.0
2020-04-26,Guatemala,54339,2119.0,42070.0
2020-04-27,Guatemala,54339,2119.0,42070.0
2020-04-28,Guatemala,54339,2119.0,42070.0
2020-04-29,Guatemala,54339,2119.0,42070.0
2020-04-30,Guatemala,54339,2119.0,42070.0
2020-05-01,Guatemala,54339,2119.0,42070.0
2020-05-02,Guatemala,54339,2119.0,42070.0
2020-05-03,Guatemala,54339,2119.0,42070.0
2020-05-04,Guatemala,54339,2119.0,42070.0
2020-05-05,Guatemala,54339,2119.0,42070.0
2020-05-06,Guatemala,54339,2119.0,42070.0
2020-05-07,Guatemala,54339,2119.0,42070.0
2020-05-08,Guatemala,54339,2119.0,42070.0
2020-05-09,Guatemala,54339,2119.0,42070.0
2020-05-10,Guatemala,54339,2119.0,42070.0
2020-05-11,Guatemala,54339,2119.0,42070.0
2020-05-12,Guatemala,54339,2119.0,42070.0
2020-05-13,Guatemala,54339,2119.0,42070.0
2020-05-14,Guatemala,54339,2119.0,42070.0
2020-05-15,Guatemala,54339,2119.0,42070.0
2020-05-16,Guatemala,54339,2119.0,42070.0
2020-05-17,Guatemala,54339,2119.0,42070.0
2020-05-18,Guatemala,54339,2119.0,42070.0
2020-05-19,Guatemala,54339,2119.0,42070.0
2020-05-20,Guatemala,54339,2119.0,42070.0
2020-05-21,Guatemala,54339,2119.0,42070.0
2020-05-22,Guatemala,54339,2119.0,42070.0
2020-05-23,Guatemala,54339,2119.0,42070.0
2020-05-24,Guatemala,54339,2119.0,42070.0
2020-05-25,Guatemala,54339,2119.0,42070.0
2020-05-26,Guatemala,54339,2119.0,42070.0
2020-05-27,Guatemala,54339,2119.0,42070.0
2020-05-28,Guatemala,54339,2119.0,42070.0
2020-05-29,Guatemala,54339,2119.0,42070.0
2020-05-30,Guatemala,54339,2119.0,42070.0
2020-05-31,Guatemala,54339,2119.0,42070.0
2020-06-01,Guatemala,54339,2119.0,42070.0
2020-06-02,Guatemala,54339,2119.0,42070.0
2020-06-03,Guatemala,54339,2119.0,42070.0
2020-06-04,Guatemala,54339,2119.0,42070.0
2020-06-05,Guatemala,54339,2119.0,42070.0
2020-06-06,Guatemala,54339,2119.0,42070.0
2020-06-07,Guatemala,54339,2119.0,42070.0
2020-06-08,Guatemala,54339,2119.0,42070.0
2020-06-09,Guatemala,54339,2119.0,42070.0
2020-06-10,Guatemala,54339,2119.0,42070.0
2020-06-11,Guatemala,54339,2119.0,42070.0
2020-06-12,Guatemala,54339,2119.0,42070.0
2020-06-13,Guatemala,54339,2119.0,42070.0
2020-06-14,Guatemala,54339,2119.0,42070.0
2020-06-15,Guatemala,54339,2119.0,42070.0
2020-06-16,Guatemala,54339,2119.0,42070.0
2020-06-17,Guatemala,54339,2119.0,42070.0
2020-06-18,Guatemala,54339,2119.0,42070.0
2020-06-19,Guatemala,54339,2119.0,42070.0
2020-06-20,Guatemala,54339,2119.0,42070.0
2020-06-21,Guatemala,54339,2119.0,42070.0
2020-06-22,Guatemala,54339,2119.0,42070.0
2020-06-23,Guatemala,54339,2119.0,42070.0
2020-06-24,Guatemala,54339,2119.0,42070.0
2020-06-25,Guatemala,54339,2119.0,42070.0
2020-06-26,Guatemala,54339,2119.0,42070.0
2020-06-27,Guatemala,54339,2119.0,42070.0
2020-06-28,Guatemala,54339,2119.0,42070.0
2020-06-29,Guatemala,54339,2119.0,42070.0
2020-06-30,Guatemala,54339,2119.0,42070.0
2020-07-01,Guatemala,54339,2119.0,42070.0
2020-07-02,Guatemala,54339,2119.0,42070.0
2020-07-03,Guatemala,54339,2119.0,42070.0
2020-07-04,Guatemala,54339,2119.0,42070.0
2020-07-05,Guatemala,54339,2119.0,42070.0
2020-07-06,Guatemala,54339,2119.0,42070.0
2020-07-07,Guatemala,54339,2119.0,42070.0
2020-07-08,Guatemala,54339,2119.0,42070.0
2020-07-09,Guatemala,54339,2119.0,42070.0
2020-07-10,Guatemala,54339,2119.0,42070.0
2020-07-11,Guatemala,54339,2119.0,42070.0
2020-07-12,Guatemala,54339,2119.0,42070.0
2020-07-13,Guatemala,54339,2119.0,42070.0
2020-07-14,Guatemala,54339,2119.0,42070.0
2020-07-15,Guatemala,54339,2119.0,42070.0
2020-07-16,Guatemala,54339,2119.0,42070.0
2020-07-17,Guatemala,54339,2119.0,42070.0
2020-07-18,Guatemala,54339,2119.0,42070.0
2020-07-19,Guatemala,54339,2119.0,42070.0
2020-07-20,Guatemala,54339,2119.0,42070.0
2020-07-21,Guatemala,54339,2119.0,42070.0
2020-07-22,Guatemala,54339,2119.0,42070.0
2020-07-23,Guatemala,54339,2119.0,42070.0
2020-07-24,Guatemala,54339,2119.0,42070.0
2020-07-25,Guatemala,54339,2119.0,42070.0
2020-07-26,Guatemala,54339,2119.0,42070.0
2020-07-27,Guatemala,54339,2119.0,42070.0
2020-01-22,Guinea,7664,49.0,6757.0
2020-01-23,Guinea,7664,49.0,6757.0
2020-01-24,Guinea,7664,49.0,6757.0
2020-01-25,Guinea,7664,49.0,6757.0
2020-01-26,Guinea,7664,49.0,6757.0
2020-01-27,Guinea,7664,49.0,6757.0
2020-01-28,Guinea,7664,49.0,6757.0
2020-01-29,Guinea,7664,49.0,6757.0
2020-01-30,Guinea,7664,49.0,6757.0
2020-01-31,Guinea,7664,49.0,6757.0
2020-02-01,Guinea,7664,49.0,6757.0
2020-02-02,Guinea,7664,49.0,6757.0
2020-02-03,Guinea,7664,49.0,6757.0
2020-02-04,Guinea,7664,49.0,6757.0
2020-02-05,Guinea,7664,49.0,6757.0
2020-02-06,Guinea,7664,49.0,6757.0
2020-02-07,Guinea,7664,49.0,6757.0
2020-02-08,Guinea,7664,49.0,6757.0
2020-02-09,Guinea,7664,49.0,6757.0
2020-02-10,Guinea,7664,49.0,6757.0
2020-02-11,Guinea,7664,49.0,6757.0
2020-02-12,Guinea,7664,49.0,6757.0
2020-02-13,Guinea,7664,49.0,6757.0
2020-02-14,Guinea,7664,49.0,6757.0
2020-02-15,Guinea,7664,49.0,6757.0
2020-02-16,Guinea,7664,49.0,6757.0
2020-02-17,Guinea,7664,49.0,6757.0
2020-02-18,Guinea,7664,49.0,6757.0
2020-02-19,Guinea,7664,49.0,6757.0
2020-02-20,Guinea,7664,49.0,6757.0
2020-02-21,Guinea,7664,49.0,6757.0
2020-02-22,Guinea,7664,49.0,6757.0
2020-02-23,Guinea,7664,49.0,6757.0
2020-02-24,Guinea,7664,49.0,6757.0
2020-02-25,Guinea,7664,49.0,6757.0
2020-02-26,Guinea,7664,49.0,6757.0
2020-02-27,Guinea,7664,49.0,6757.0
2020-02-28,Guinea,7664,49.0,6757.0
2020-02-29,Guinea,7664,49.0,6757.0
2020-03-01,Guinea,7664,49.0,6757.0
2020-03-02,Guinea,7664,49.0,6757.0
2020-03-03,Guinea,7664,49.0,6757.0
2020-03-04,Guinea,7664,49.0,6757.0
2020-03-05,Guinea,7664,49.0,6757.0
2020-03-06,Guinea,7664,49.0,6757.0
2020-03-07,Guinea,7664,49.0,6757.0
2020-03-08,Guinea,7664,49.0,6757.0
2020-03-09,Guinea,7664,49.0,6757.0
2020-03-10,Guinea,7664,49.0,6757.0
2020-03-11,Guinea,7664,49.0,6757.0
2020-03-12,Guinea,7664,49.0,6757.0
2020-03-13,Guinea,7664,49.0,6757.0
2020-03-14,Guinea,7664,49.0,6757.0
2020-03-15,Guinea,7664,49.0,6757.0
2020-03-16,Guinea,7664,49.0,6757.0
2020-03-17,Guinea,7664,49.0,6757.0
2020-03-18,Guinea,7664,49.0,6757.0
2020-03-19,Guinea,7664,49.0,6757.0
2020-03-20,Guinea,7664,49.0,6757.0
2020-03-21,Guinea,7664,49.0,6757.0
2020-03-22,Guinea,7664,49.0,6757.0
2020-03-23,Guinea,7664,49.0,6757.0
2020-03-24,Guinea,7664,49.0,6757.0
2020-03-25,Guinea,7664,49.0,6757.0
2020-03-26,Guinea,7664,49.0,6757.0
2020-03-27,Guinea,7664,49.0,6757.0
2020-03-28,Guinea,7664,49.0,6757.0
2020-03-29,Guinea,7664,49.0,6757.0
2020-03-30,Guinea,7664,49.0,6757.0
2020-03-31,Guinea,7664,49.0,6757.0
2020-04-01,Guinea,7664,49.0,6757.0
2020-04-02,Guinea,7664,49.0,6757.0
2020-04-03,Guinea,7664,49.0,6757.0
2020-04-04,Guinea,7664,49.0,6757.0
2020-04-05,Guinea,7664,49.0,6757.0
2020-04-06,Guinea,7664,49.0,6757.0
2020-04-07,Guinea,7664,49.0,6757.0
2020-04-08,Guinea,7664,49.0,6757.0
2020-04-09,Guinea,7664,49.0,6757.0
2020-04-10,Guinea,7664,49.0,6757.0
2020-04-11,Guinea,7664,49.0,6757.0
2020-04-12,Guinea,7664,49.0,6757.0
2020-04-13,Guinea,7664,49.0,6757.0
2020-04-14,Guinea,7664,49.0,6757.0
2020-04-15,Guinea,7664,49.0,6757.0
2020-04-16,Guinea,7664,49.0,6757.0
2020-04-17,Guinea,7664,49.0,6757.0
2020-04-18,Guinea,7664,49.0,6757.0
2020-04-19,Guinea,7664,49.0,6757.0
2020-04-20,Guinea,7664,49.0,6757.0
2020-04-21,Guinea,7664,49.0,6757.0
2020-04-22,Guinea,7664,49.0,6757.0
2020-04-23,Guinea,7664,49.0,6757.0
2020-04-24,Guinea,7664,49.0,6757.0
2020-04-25,Guinea,7664,49.0,6757.0
2020-04-26,Guinea,7664,49.0,6757.0
2020-04-27,Guinea,7664,49.0,6757.0
2020-04-28,Guinea,7664,49.0,6757.0
2020-04-29,Guinea,7664,49.0,6757.0
2020-04-30,Guinea,7664,49.0,6757.0
2020-05-01,Guinea,7664,49.0,6757.0
2020-05-02,Guinea,7664,49.0,6757.0
2020-05-03,Guinea,7664,49.0,6757.0
2020-05-04,Guinea,7664,49.0,6757.0
2020-05-05,Guinea,7664,49.0,6757.0
2020-05-06,Guinea,7664,49.0,6757.0
2020-05-07,Guinea,7664,49.0,6757.0
2020-05-08,Guinea,7664,49.0,6757.0
2020-05-09,Guinea,7664,49.0,6757.0
2020-05-10,Guinea,7664,49.0,6757.0
2020-05-11,Guinea,7664,49.0,6757.0
2020-05-12,Guinea,7664,49.0,6757.0
2020-05-13,Guinea,7664,49.0,6757.0
2020-05-14,Guinea,7664,49.0,6757.0
2020-05-15,Guinea,7664,49.0,6757.0
2020-05-16,Guinea,7664,49.0,6757.0
2020-05-17,Guinea,7664,49.0,6757.0
2020-05-18,Guinea,7664,49.0,6757.0
2020-05-19,Guinea,7664,49.0,6757.0
2020-05-20,Guinea,7664,49.0,6757.0
2020-05-21,Guinea,7664,49.0,6757.0
2020-05-22,Guinea,7664,49.0,6757.0
2020-05-23,Guinea,7664,49.0,6757.0
2020-05-24,Guinea,7664,49.0,6757.0
2020-05-25,Guinea,7664,49.0,6757.0
2020-05-26,Guinea,7664,49.0,6757.0
2020-05-27,Guinea,7664,49.0,6757.0
2020-05-28,Guinea,7664,49.0,6757.0
2020-05-29,Guinea,7664,49.0,6757.0
2020-05-30,Guinea,7664,49.0,6757.0
2020-05-31,Guinea,7664,49.0,6757.0
2020-06-01,Guinea,7664,49.0,6757.0
2020-06-02,Guinea,7664,49.0,6757.0
2020-06-03,Guinea,7664,49.0,6757.0
2020-06-04,Guinea,7664,49.0,6757.0
2020-06-05,Guinea,7664,49.0,6757.0
2020-06-06,Guinea,7664,49.0,6757.0
2020-06-07,Guinea,7664,49.0,6757.0
2020-06-08,Guinea,7664,49.0,6757.0
2020-06-09,Guinea,7664,49.0,6757.0
2020-06-10,Guinea,7664,49.0,6757.0
2020-06-11,Guinea,7664,49.0,6757.0
2020-06-12,Guinea,7664,49.0,6757.0
2020-06-13,Guinea,7664,49.0,6757.0
2020-06-14,Guinea,7664,49.0,6757.0
2020-06-15,Guinea,7664,49.0,6757.0
2020-06-16,Guinea,7664,49.0,6757.0
2020-06-17,Guinea,7664,49.0,6757.0
2020-06-18,Guinea,7664,49.0,6757.0
2020-06-19,Guinea,7664,49.0,6757.0
2020-06-20,Guinea,7664,49.0,6757.0
2020-06-21,Guinea,7664,49.0,6757.0
2020-06-22,Guinea,7664,49.0,6757.0
2020-06-23,Guinea,7664,49.0,6757.0
2020-06-24,Guinea,7664,49.0,6757.0
2020-06-25,Guinea,7664,49.0,6757.0
2020-06-26,Guinea,7664,49.0,6757.0
2020-06-27,Guinea,7664,49.0,6757.0
2020-06-28,Guinea,7664,49.0,6757.0
2020-06-29,Guinea,7664,49.0,6757.0
2020-06-30,Guinea,7664,49.0,6757.0
2020-07-01,Guinea,7664,49.0,6757.0
2020-07-02,Guinea,7664,49.0,6757.0
2020-07-03,Guinea,7664,49.0,6757.0
2020-07-04,Guinea,7664,49.0,6757.0
2020-07-05,Guinea,7664,49.0,6757.0
2020-07-06,Guinea,7664,49.0,6757.0
2020-07-07,Guinea,7664,49.0,6757.0
2020-07-08,Guinea,7664,49.0,6757.0
2020-07-09,Guinea,7664,49.0,6757.0
2020-07-10,Guinea,7664,49.0,6757.0
2020-07-11,Guinea,7664,49.0,6757.0
2020-07-12,Guinea,7664,49.0,6757.0
2020-07-13,Guinea,7664,49.0,6757.0
2020-07-14,Guinea,7664,49.0,6757.0
2020-07-15,Guinea,7664,49.0,6757.0
2020-07-16,Guinea,7664,49.0,6757.0
2020-07-17,Guinea,7664,49.0,6757.0
2020-07-18,Guinea,7664,49.0,6757.0
2020-07-19,Guinea,7664,49.0,6757.0
2020-07-20,Guinea,7664,49.0,6757.0
2020-07-21,Guinea,7664,49.0,6757.0
2020-07-22,Guinea,7664,49.0,6757.0
2020-07-23,Guinea,7664,49.0,6757.0
2020-07-24,Guinea,7664,49.0,6757.0
2020-07-25,Guinea,7664,49.0,6757.0
2020-07-26,Guinea,7664,49.0,6757.0
2020-07-27,Guinea,7664,49.0,6757.0
2020-01-22,Guinea-Bissau,2032,27.0,944.0
2020-01-23,Guinea-Bissau,2032,27.0,944.0
2020-01-24,Guinea-Bissau,2032,27.0,944.0
2020-01-25,Guinea-Bissau,2032,27.0,944.0
2020-01-26,Guinea-Bissau,2032,27.0,944.0
2020-01-27,Guinea-Bissau,2032,27.0,944.0
2020-01-28,Guinea-Bissau,2032,27.0,944.0
2020-01-29,Guinea-Bissau,2032,27.0,944.0
2020-01-30,Guinea-Bissau,2032,27.0,944.0
2020-01-31,Guinea-Bissau,2032,27.0,944.0
2020-02-01,Guinea-Bissau,2032,27.0,944.0
2020-02-02,Guinea-Bissau,2032,27.0,944.0
2020-02-03,Guinea-Bissau,2032,27.0,944.0
2020-02-04,Guinea-Bissau,2032,27.0,944.0
2020-02-05,Guinea-Bissau,2032,27.0,944.0
2020-02-06,Guinea-Bissau,2032,27.0,944.0
2020-02-07,Guinea-Bissau,2032,27.0,944.0
2020-02-08,Guinea-Bissau,2032,27.0,944.0
2020-02-09,Guinea-Bissau,2032,27.0,944.0
2020-02-10,Guinea-Bissau,2032,27.0,944.0
2020-02-11,Guinea-Bissau,2032,27.0,944.0
2020-02-12,Guinea-Bissau,2032,27.0,944.0
2020-02-13,Guinea-Bissau,2032,27.0,944.0
2020-02-14,Guinea-Bissau,2032,27.0,944.0
2020-02-15,Guinea-Bissau,2032,27.0,944.0
2020-02-16,Guinea-Bissau,2032,27.0,944.0
2020-02-17,Guinea-Bissau,2032,27.0,944.0
2020-02-18,Guinea-Bissau,2032,27.0,944.0
2020-02-19,Guinea-Bissau,2032,27.0,944.0
2020-02-20,Guinea-Bissau,2032,27.0,944.0
2020-02-21,Guinea-Bissau,2032,27.0,944.0
2020-02-22,Guinea-Bissau,2032,27.0,944.0
2020-02-23,Guinea-Bissau,2032,27.0,944.0
2020-02-24,Guinea-Bissau,2032,27.0,944.0
2020-02-25,Guinea-Bissau,2032,27.0,944.0
2020-02-26,Guinea-Bissau,2032,27.0,944.0
2020-02-27,Guinea-Bissau,2032,27.0,944.0
2020-02-28,Guinea-Bissau,2032,27.0,944.0
2020-02-29,Guinea-Bissau,2032,27.0,944.0
2020-03-01,Guinea-Bissau,2032,27.0,944.0
2020-03-02,Guinea-Bissau,2032,27.0,944.0
2020-03-03,Guinea-Bissau,2032,27.0,944.0
2020-03-04,Guinea-Bissau,2032,27.0,944.0
2020-03-05,Guinea-Bissau,2032,27.0,944.0
2020-03-06,Guinea-Bissau,2032,27.0,944.0
2020-03-07,Guinea-Bissau,2032,27.0,944.0
2020-03-08,Guinea-Bissau,2032,27.0,944.0
2020-03-09,Guinea-Bissau,2032,27.0,944.0
2020-03-10,Guinea-Bissau,2032,27.0,944.0
2020-03-11,Guinea-Bissau,2032,27.0,944.0
2020-03-12,Guinea-Bissau,2032,27.0,944.0
2020-03-13,Guinea-Bissau,2032,27.0,944.0
2020-03-14,Guinea-Bissau,2032,27.0,944.0
2020-03-15,Guinea-Bissau,2032,27.0,944.0
2020-03-16,Guinea-Bissau,2032,27.0,944.0
2020-03-17,Guinea-Bissau,2032,27.0,944.0
2020-03-18,Guinea-Bissau,2032,27.0,944.0
2020-03-19,Guinea-Bissau,2032,27.0,944.0
2020-03-20,Guinea-Bissau,2032,27.0,944.0
2020-03-21,Guinea-Bissau,2032,27.0,944.0
2020-03-22,Guinea-Bissau,2032,27.0,944.0
2020-03-23,Guinea-Bissau,2032,27.0,944.0
2020-03-24,Guinea-Bissau,2032,27.0,944.0
2020-03-25,Guinea-Bissau,2032,27.0,944.0
2020-03-26,Guinea-Bissau,2032,27.0,944.0
2020-03-27,Guinea-Bissau,2032,27.0,944.0
2020-03-28,Guinea-Bissau,2032,27.0,944.0
2020-03-29,Guinea-Bissau,2032,27.0,944.0
2020-03-30,Guinea-Bissau,2032,27.0,944.0
2020-03-31,Guinea-Bissau,2032,27.0,944.0
2020-04-01,Guinea-Bissau,2032,27.0,944.0
2020-04-02,Guinea-Bissau,2032,27.0,944.0
2020-04-03,Guinea-Bissau,2032,27.0,944.0
2020-04-04,Guinea-Bissau,2032,27.0,944.0
2020-04-05,Guinea-Bissau,2032,27.0,944.0
2020-04-06,Guinea-Bissau,2032,27.0,944.0
2020-04-07,Guinea-Bissau,2032,27.0,944.0
2020-04-08,Guinea-Bissau,2032,27.0,944.0
2020-04-09,Guinea-Bissau,2032,27.0,944.0
2020-04-10,Guinea-Bissau,2032,27.0,944.0
2020-04-11,Guinea-Bissau,2032,27.0,944.0
2020-04-12,Guinea-Bissau,2032,27.0,944.0
2020-04-13,Guinea-Bissau,2032,27.0,944.0
2020-04-14,Guinea-Bissau,2032,27.0,944.0
2020-04-15,Guinea-Bissau,2032,27.0,944.0
2020-04-16,Guinea-Bissau,2032,27.0,944.0
2020-04-17,Guinea-Bissau,2032,27.0,944.0
2020-04-18,Guinea-Bissau,2032,27.0,944.0
2020-04-19,Guinea-Bissau,2032,27.0,944.0
2020-04-20,Guinea-Bissau,2032,27.0,944.0
2020-04-21,Guinea-Bissau,2032,27.0,944.0
2020-04-22,Guinea-Bissau,2032,27.0,944.0
2020-04-23,Guinea-Bissau,2032,27.0,944.0
2020-04-24,Guinea-Bissau,2032,27.0,944.0
2020-04-25,Guinea-Bissau,2032,27.0,944.0
2020-04-26,Guinea-Bissau,2032,27.0,944.0
2020-04-27,Guinea-Bissau,2032,27.0,944.0
2020-04-28,Guinea-Bissau,2032,27.0,944.0
2020-04-29,Guinea-Bissau,2032,27.0,944.0
2020-04-30,Guinea-Bissau,2032,27.0,944.0
2020-05-01,Guinea-Bissau,2032,27.0,944.0
2020-05-02,Guinea-Bissau,2032,27.0,944.0
2020-05-03,Guinea-Bissau,2032,27.0,944.0
2020-05-04,Guinea-Bissau,2032,27.0,944.0
2020-05-05,Guinea-Bissau,2032,27.0,944.0
2020-05-06,Guinea-Bissau,2032,27.0,944.0
2020-05-07,Guinea-Bissau,2032,27.0,944.0
2020-05-08,Guinea-Bissau,2032,27.0,944.0
2020-05-09,Guinea-Bissau,2032,27.0,944.0
2020-05-10,Guinea-Bissau,2032,27.0,944.0
2020-05-11,Guinea-Bissau,2032,27.0,944.0
2020-05-12,Guinea-Bissau,2032,27.0,944.0
2020-05-13,Guinea-Bissau,2032,27.0,944.0
2020-05-14,Guinea-Bissau,2032,27.0,944.0
2020-05-15,Guinea-Bissau,2032,27.0,944.0
2020-05-16,Guinea-Bissau,2032,27.0,944.0
2020-05-17,Guinea-Bissau,2032,27.0,944.0
2020-05-18,Guinea-Bissau,2032,27.0,944.0
2020-05-19,Guinea-Bissau,2032,27.0,944.0
2020-05-20,Guinea-Bissau,2032,27.0,944.0
2020-05-21,Guinea-Bissau,2032,27.0,944.0
2020-05-22,Guinea-Bissau,2032,27.0,944.0
2020-05-23,Guinea-Bissau,2032,27.0,944.0
2020-05-24,Guinea-Bissau,2032,27.0,944.0
2020-05-25,Guinea-Bissau,2032,27.0,944.0
2020-05-26,Guinea-Bissau,2032,27.0,944.0
2020-05-27,Guinea-Bissau,2032,27.0,944.0
2020-05-28,Guinea-Bissau,2032,27.0,944.0
2020-05-29,Guinea-Bissau,2032,27.0,944.0
2020-05-30,Guinea-Bissau,2032,27.0,944.0
2020-05-31,Guinea-Bissau,2032,27.0,944.0
2020-06-01,Guinea-Bissau,2032,27.0,944.0
2020-06-02,Guinea-Bissau,2032,27.0,944.0
2020-06-03,Guinea-Bissau,2032,27.0,944.0
2020-06-04,Guinea-Bissau,2032,27.0,944.0
2020-06-05,Guinea-Bissau,2032,27.0,944.0
2020-06-06,Guinea-Bissau,2032,27.0,944.0
2020-06-07,Guinea-Bissau,2032,27.0,944.0
2020-06-08,Guinea-Bissau,2032,27.0,944.0
2020-06-09,Guinea-Bissau,2032,27.0,944.0
2020-06-10,Guinea-Bissau,2032,27.0,944.0
2020-06-11,Guinea-Bissau,2032,27.0,944.0
2020-06-12,Guinea-Bissau,2032,27.0,944.0
2020-06-13,Guinea-Bissau,2032,27.0,944.0
2020-06-14,Guinea-Bissau,2032,27.0,944.0
2020-06-15,Guinea-Bissau,2032,27.0,944.0
2020-06-16,Guinea-Bissau,2032,27.0,944.0
2020-06-17,Guinea-Bissau,2032,27.0,944.0
2020-06-18,Guinea-Bissau,2032,27.0,944.0
2020-06-19,Guinea-Bissau,2032,27.0,944.0
2020-06-20,Guinea-Bissau,2032,27.0,944.0
2020-06-21,Guinea-Bissau,2032,27.0,944.0
2020-06-22,Guinea-Bissau,2032,27.0,944.0
2020-06-23,Guinea-Bissau,2032,27.0,944.0
2020-06-24,Guinea-Bissau,2032,27.0,944.0
2020-06-25,Guinea-Bissau,2032,27.0,944.0
2020-06-26,Guinea-Bissau,2032,27.0,944.0
2020-06-27,Guinea-Bissau,2032,27.0,944.0
2020-06-28,Guinea-Bissau,2032,27.0,944.0
2020-06-29,Guinea-Bissau,2032,27.0,944.0
2020-06-30,Guinea-Bissau,2032,27.0,944.0
2020-07-01,Guinea-Bissau,2032,27.0,944.0
2020-07-02,Guinea-Bissau,2032,27.0,944.0
2020-07-03,Guinea-Bissau,2032,27.0,944.0
2020-07-04,Guinea-Bissau,2032,27.0,944.0
2020-07-05,Guinea-Bissau,2032,27.0,944.0
2020-07-06,Guinea-Bissau,2032,27.0,944.0
2020-07-07,Guinea-Bissau,2032,27.0,944.0
2020-07-08,Guinea-Bissau,2032,27.0,944.0
2020-07-09,Guinea-Bissau,2032,27.0,944.0
2020-07-10,Guinea-Bissau,2032,27.0,944.0
2020-07-11,Guinea-Bissau,2032,27.0,944.0
2020-07-12,Guinea-Bissau,2032,27.0,944.0
2020-07-13,Guinea-Bissau,2032,27.0,944.0
2020-07-14,Guinea-Bissau,2032,27.0,944.0
2020-07-15,Guinea-Bissau,2032,27.0,944.0
2020-07-16,Guinea-Bissau,2032,27.0,944.0
2020-07-17,Guinea-Bissau,2032,27.0,944.0
2020-07-18,Guinea-Bissau,2032,27.0,944.0
2020-07-19,Guinea-Bissau,2032,27.0,944.0
2020-07-20,Guinea-Bissau,2032,27.0,944.0
2020-07-21,Guinea-Bissau,2032,27.0,944.0
2020-07-22,Guinea-Bissau,2032,27.0,944.0
2020-07-23,Guinea-Bissau,2032,27.0,944.0
2020-07-24,Guinea-Bissau,2032,27.0,944.0
2020-07-25,Guinea-Bissau,2032,27.0,944.0
2020-07-26,Guinea-Bissau,2032,27.0,944.0
2020-07-27,Guinea-Bissau,2032,27.0,944.0
2020-01-22,Guyana,538,22.0,189.0
2020-01-23,Guyana,538,22.0,189.0
2020-01-24,Guyana,538,22.0,189.0
2020-01-25,Guyana,538,22.0,189.0
2020-01-26,Guyana,538,22.0,189.0
2020-01-27,Guyana,538,22.0,189.0
2020-01-28,Guyana,538,22.0,189.0
2020-01-29,Guyana,538,22.0,189.0
2020-01-30,Guyana,538,22.0,189.0
2020-01-31,Guyana,538,22.0,189.0
2020-02-01,Guyana,538,22.0,189.0
2020-02-02,Guyana,538,22.0,189.0
2020-02-03,Guyana,538,22.0,189.0
2020-02-04,Guyana,538,22.0,189.0
2020-02-05,Guyana,538,22.0,189.0
2020-02-06,Guyana,538,22.0,189.0
2020-02-07,Guyana,538,22.0,189.0
2020-02-08,Guyana,538,22.0,189.0
2020-02-09,Guyana,538,22.0,189.0
2020-02-10,Guyana,538,22.0,189.0
2020-02-11,Guyana,538,22.0,189.0
2020-02-12,Guyana,538,22.0,189.0
2020-02-13,Guyana,538,22.0,189.0
2020-02-14,Guyana,538,22.0,189.0
2020-02-15,Guyana,538,22.0,189.0
2020-02-16,Guyana,538,22.0,189.0
2020-02-17,Guyana,538,22.0,189.0
2020-02-18,Guyana,538,22.0,189.0
2020-02-19,Guyana,538,22.0,189.0
2020-02-20,Guyana,538,22.0,189.0
2020-02-21,Guyana,538,22.0,189.0
2020-02-22,Guyana,538,22.0,189.0
2020-02-23,Guyana,538,22.0,189.0
2020-02-24,Guyana,538,22.0,189.0
2020-02-25,Guyana,538,22.0,189.0
2020-02-26,Guyana,538,22.0,189.0
2020-02-27,Guyana,538,22.0,189.0
2020-02-28,Guyana,538,22.0,189.0
2020-02-29,Guyana,538,22.0,189.0
2020-03-01,Guyana,538,22.0,189.0
