,Country/Region,Continent,Lat,Long,TotalCases,TotalDeaths,TotalRecovered,Date
19326,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-20
19327,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-21
19328,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-22
19329,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-23
19330,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-24
19331,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-25
19332,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-26
19333,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-27
19334,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-28
19335,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-29
19336,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-06-30
19337,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-01
19338,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-02
19339,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-03
19340,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-04
19341,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-05
19342,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-06
19343,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-07
19344,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-08
19345,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-09
19346,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-10
19347,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-11
19348,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-12
19349,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-13
19350,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-14
19351,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-15
19352,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-16
19353,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-17
19354,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-18
19355,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-19
19356,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-20
19357,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-21
19358,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-22
19359,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-23
19360,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-24
19361,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-25
19362,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-26
19363,Bulgaria,Europe,42.7339,25.4858,13014,435.0,7374.0,2020-07-27
19364,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-22
19365,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-23
19366,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-24
19367,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-25
19368,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-26
19369,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-27
19370,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-28
19371,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-29
19372,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-30
19373,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-01-31
19374,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-01
19375,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-02
19376,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-03
19377,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-04
19378,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-05
19379,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-06
19380,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-07
19381,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-08
19382,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-09
19383,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-10
19384,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-11
19385,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-12
19386,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-13
19387,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-14
19388,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-15
19389,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-16
19390,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-17
19391,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-18
19392,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-19
19393,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-20
19394,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-21
19395,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-22
19396,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-23
19397,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-24
19398,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-25
19399,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-26
19400,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-27
19401,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-28
19402,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-02-29
19403,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-01
19404,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-02
19405,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-03
19406,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-04
19407,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-05
19408,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-06
19409,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-07
19410,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-08
19411,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-09
19412,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-10
19413,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-11
19414,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-12
19415,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-13
19416,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-14
19417,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-15
19418,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-16
19419,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-17
19420,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-18
19421,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-19
19422,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-20
19423,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-21
19424,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-22
19425,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-23
19426,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-24
19427,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-25
19428,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-26
19429,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-27
19430,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-28
19431,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-29
19432,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-30
19433,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-03-31
19434,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-01
19435,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-02
19436,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-03
19437,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-04
19438,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-05
19439,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-06
19440,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-07
19441,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-08
19442,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-09
19443,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-10
19444,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-11
19445,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-12
19446,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-13
19447,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-14
19448,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-15
19449,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-16
19450,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-17
19451,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-18
19452,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-19
19453,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-20
19454,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-21
19455,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-22
19456,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-23
19457,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-24
19458,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-25
19459,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-26
19460,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-27
19461,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-28
19462,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-29
19463,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-04-30
19464,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-01
19465,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-02
19466,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-03
19467,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-04
19468,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-05
19469,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-06
19470,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-07
19471,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-08
19472,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-09
19473,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-10
19474,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-11
19475,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-12
19476,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-13
19477,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-14
19478,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-15
19479,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-16
19480,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-17
19481,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-18
19482,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-19
19483,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-20
19484,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-21
19485,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-22
19486,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-23
19487,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-24
19488,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-25
19489,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-26
19490,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-27
19491,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-28
19492,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-29
19493,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-30
19494,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-05-31
19495,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-01
19496,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-02
19497,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-03
19498,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-04
19499,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-05
19500,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-06
19501,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-07
19502,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-08
19503,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-09
19504,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-10
19505,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-11
19506,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-12
19507,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-13
19508,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-14
19509,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-15
19510,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-16
19511,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-17
19512,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-18
19513,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-19
19514,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-20
19515,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-21
19516,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-22
19517,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-23
19518,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-24
19519,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-25
19520,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-26
19521,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-27
19522,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-28
19523,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-29
19524,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-06-30
19525,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-01
19526,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-02
19527,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-03
19528,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-04
19529,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-05
19530,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-06
19531,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-07
19532,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-08
19533,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-09
19534,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-10
19535,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-11
19536,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-12
19537,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-13
19538,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-14
19539,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-15
19540,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-16
19541,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-17
19542,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-18
19543,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-19
19544,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-20
19545,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-21
19546,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-22
19547,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-23
19548,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-24
19549,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-25
19550,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-26
19551,Madagascar,Africa,-18.766947,46.869107,12526,134.0,10148.0,2020-07-27
19552,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-22
19553,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-23
19554,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-24
19555,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-25
19556,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-26
19557,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-27
19558,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-28
19559,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-29
19560,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-30
19561,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-01-31
19562,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-01
19563,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-02
19564,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-03
19565,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-04
19566,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-05
19567,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-06
19568,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-07
19569,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-08
19570,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-09
19571,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-10
19572,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-11
19573,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-12
19574,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-13
19575,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-14
19576,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-15
19577,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-16
19578,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-17
19579,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-18
19580,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-19
19581,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-20
19582,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-21
19583,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-22
19584,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-23
19585,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-24
19586,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-25
19587,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-26
19588,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-27
19589,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-28
19590,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-02-29
19591,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-01
19592,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-02
19593,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-03
19594,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-04
19595,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-05
19596,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-06
19597,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-07
19598,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-08
19599,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-09
19600,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-10
19601,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-11
19602,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-12
19603,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-13
19604,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-14
19605,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-15
19606,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-16
19607,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-17
19608,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-18
19609,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-19
19610,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-20
19611,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-21
19612,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-22
19613,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-23
19614,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-24
19615,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-25
19616,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-26
19617,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-27
19618,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-28
19619,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-29
19620,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-30
19621,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-03-31
19622,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-01
19623,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-02
19624,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-03
19625,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-04
19626,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-05
19627,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-06
19628,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-07
19629,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-08
19630,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-09
19631,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-10
19632,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-11
19633,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-12
19634,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-13
19635,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-14
19636,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-15
19637,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-16
19638,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-17
19639,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-18
19640,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-19
19641,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-20
19642,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-21
19643,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-22
19644,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-23
19645,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-24
19646,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-25
19647,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-26
19648,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-27
19649,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-28
19650,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-29
19651,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-04-30
19652,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-05-01
19653,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-05-02
19654,Sudan,Africa,12.8628,30.2176,11780,763.0,6194.0,2020-05-03
